0.180834 , 0.087005 , 80.497 , 0.052726 , 0 , 0.982983 , 0.404809 , 3 , -19.272 , 0.783611 , 0.356578 , 1
0.212579 , 0.088117 , 112.468 , 0.07956 , 0 , 0.991313 , 0.548158 , 3 , -18.46 , 0.965415 , 0.02289 , 1
0.138534 , 0.24826 , 99.115 , 0.040235 , 1 , 0.883076 , 0.254043 , 4 , -19.989 , 0.082258 , 0.289811 , 1
0.241105 , 0.053842 , 87.334 , 0.045366 , 0 , 0.926769 , 0.571535 , 4 , -17.208 , 0.526399 , 0.950198 , 1
0.365178 , 0.346398 , 87.107 , 0.029458 , 1 , 0.970183 , 0.3946 , 4 , -6.889 , 0.457474 , 0.021964 , 1
0.498732 , 0.141249 , 134.831 , 0.037386 , 0 , 0.792113 , 0.862707 , 4 , -2.795 , 0.694855 , 0.0 , 1
0.240204 , 0.087653 , 143.496 , 0.048244 , 0 , 0.947254 , 0.425066 , 4 , -13.832 , 0.328854 , 0.40151 , 1
0.044301 , 0.09568 , 100.874 , 0.0454 , 0 , 0.888953 , 0.169823 , 4 , -24.066 , 0.055221 , 0.364207 , 1
0.276718 , 0.186632 , 168.17 , 0.039283 , 1 , 0.958654 , 0.223756 , 1 , -10.682 , 0.239525 , 0.011431 , 1
0.033746 , 0.181335 , 86.299 , 0.041936 , 0 , 0.842984 , 0.14486 , 3 , -24.325 , 0.033038 , 0.621057 , 1
0.069386 , 0.109062 , 71.832 , 0.046026 , 0 , 0.941769 , 0.227114 , 4 , -22.904 , 0.069571 , 0.007239 , 1
0.212102 , 0.076026 , 92.049 , 0.052442 , 0 , 0.889294 , 0.179521 , 4 , -18.848 , 0.03338 , 0.445651 , 1
0.293992 , 0.649601 , 60.958 , 0.446998 , 0 , 0.987399 , 0.344137 , 3 , -14.109 , 0.195716 , 1e-06 , 1
0.275148 , 0.092673 , 73.236 , 0.053256 , 1 , 0.983883 , 0.204994 , 1 , -11.03 , 0.154514 , 0.000119 , 1
0.053314 , 0.114581 , 136.581 , 0.040796 , 0 , 0.986396 , 0.166341 , 5 , -28.325 , 0.113855 , 0.025741 , 1
0.354123 , 0.079628 , 139.506 , 0.03918 , 1 , 0.951001 , 0.250633 , 5 , -9.265 , 0.412677 , 0.0 , 1
0.343008 , 0.094831 , 63.109 , 0.032349 , 0 , 0.72936 , 0.154263 , 4 , -13.251 , 0.046438 , 2.1e-05 , 1
0.006016 , 0.092626 , 130.434 , 0.043087 , 1 , 0.985834 , 0.163762 , 4 , -32.874 , 0.035617 , 0.300691 , 1
0.103766 , 0.082142 , 95.339 , 0.042025 , 1 , 0.879828 , 0.183022 , 4 , -22.137 , 0.039232 , 0.201235 , 1
0.375786 , 0.072688 , 142.047 , 0.028028 , 1 , 0.290056 , 0.389061 , 4 , -16.023 , 0.197557 , 0.012794 , 1
0.294691 , 0.086353 , 186.796 , 0.058414 , 0 , 0.943717 , 0.347979 , 3 , -15.812 , 0.268658 , 0.846761 , 1
0.130582 , 0.142676 , 87.303 , 0.043009 , 1 , 0.953977 , 0.343372 , 4 , -20.773 , 0.063362 , 0.440326 , 1
0.007486 , 0.070759 , 37.616 , 0.049397 , 1 , 0.992427 , 0.378261 , 1 , -18.53 , 0.031668 , 0.406904 , 1
0.224683 , 0.093397 , 80.584 , 0.038063 , 1 , 0.985011 , 0.122274 , 3 , -10.424 , 0.063876 , 0.018384 , 1
0.101873 , 0.08248 , 95.804 , 0.037525 , 0 , 0.967954 , 0.351718 , 4 , -17.901 , 0.052757 , 0.546129 , 1
0.093254 , 0.093857 , 86.791 , 0.0487 , 0 , 0.945764 , 0.161764 , 4 , -23.409 , 0.037009 , 0.070962 , 1
0.224263 , 0.157817 , 96.191 , 0.039826 , 1 , 0.894016 , 0.371566 , 4 , -18.33 , 0.410712 , 0.022761 , 1
0.53529 , 0.115891 , 81.068 , 0.031365 , 1 , 0.000201 , 0.30502 , 4 , -8.949 , 0.35319 , 0.835216 , 1
0.171179 , 0.041409 , 79.374 , 0.044322 , 0 , 0.951658 , 0.433351 , 4 , -17.217 , 0.319933 , 0.619551 , 1
0.062635 , 0.084857 , 83.46 , 0.045921 , 1 , 0.943801 , 0.205772 , 4 , -24.612 , 0.03308 , 0.001607 , 1
0.317984 , 0.101401 , 81.332 , 0.035121 , 0 , 0.991843 , 0.154386 , 3 , -9.483 , 0.150208 , 0.007445 , 1
0.437862 , 0.09693 , 145.019 , 0.037674 , 0 , 0.668673 , 0.252759 , 3 , -12.346 , 0.29873 , 0.440242 , 1
0.089733 , 0.29126 , 105.361 , 0.04682 , 1 , 0.90002 , 0.378228 , 3 , -17.573 , 0.221305 , 0.823113 , 1
0.136972 , 0.128445 , 73.423 , 0.04563 , 0 , 0.860033 , 0.133599 , 4 , -20.132 , 0.042254 , 0.709326 , 1
0.123346 , 0.121679 , 71.677 , 0.044099 , 1 , 0.962283 , 0.255088 , 4 , -22.551 , 0.298451 , 0.491974 , 1
0.261711 , 0.197483 , 136.275 , 0.050916 , 1 , 0.766425 , 0.405659 , 4 , -25.117 , 0.250312 , 0.453204 , 1
0.16073 , 0.079114 , 93.973 , 0.053817 , 0 , 0.938502 , 0.456791 , 4 , -18.84 , 0.245125 , 0.576202 , 1
0.150987 , 0.176247 , 72.877 , 0.028814 , 1 , 0.973499 , 0.498778 , 4 , -15.392 , 0.200896 , 0.000943 , 1
0.083817 , 0.121363 , 72.952 , 0.836264 , 0 , 0.860266 , 0.535278 , 4 , -27.038 , 0.479792 , 0.0 , 1
0.182726 , 0.10082 , 63.51 , 0.053082 , 1 , 0.972074 , 0.261214 , 4 , -17.941 , 0.03831 , 0.525486 , 1
0.382931 , 0.106687 , 83.388 , 0.036043 , 1 , 0.033823 , 0.252532 , 5 , -10.544 , 0.039512 , 0.051808 , 1
0.026944 , 0.323538 , 88.644 , 0.050754 , 1 , 0.772104 , 0.293601 , 4 , -28.069 , 0.290029 , 5e-06 , 1
0.106846 , 0.247572 , 145.558 , 0.049259 , 0 , 0.807687 , 0.311758 , 4 , -25.143 , 0.134079 , 0.017127 , 1
0.15128 , 0.51449 , 87.586 , 0.316831 , 1 , 0.920978 , 0.474292 , 4 , -18.599 , 0.616688 , 0.000569 , 1
0.032534 , 0.136649 , 70.836 , 0.042485 , 0 , 0.895161 , 0.096813 , 3 , -24.753 , 0.028606 , 0.565809 , 1
0.083346 , 0.117081 , 100.43 , 0.046832 , 1 , 0.891669 , 0.149905 , 4 , -23.481 , 0.032977 , 0.488777 , 1
0.535581 , 0.128982 , 129.997 , 0.033972 , 0 , 0.028988 , 0.423706 , 4 , -9.406 , 0.039886 , 0.00021 , 1
0.012198 , 0.061831 , 96.235 , 0.044894 , 1 , 0.901922 , 0.123329 , 5 , -35.09 , 0.037309 , 0.089281 , 1
0.116519 , 0.078758 , 72.341 , 0.062021 , 1 , 0.923383 , 0.524447 , 4 , -18.205 , 0.329273 , 0.429829 , 1
0.109437 , 0.136066 , 124.705 , 0.037604 , 1 , 0.919083 , 0.333275 , 3 , -14.194 , 0.359463 , 0.057166 , 1
0.372038 , 0.097652 , 141.656 , 0.034951 , 1 , 0.975698 , 0.198722 , 4 , -6.96 , 0.351831 , 0.053394 , 1
0.070738 , 0.112641 , 75.648 , 0.056118 , 1 , 0.849631 , 0.488976 , 4 , -22.282 , 0.324509 , 0.29451 , 1
0.173177 , 0.04894 , 93.79 , 0.039638 , 1 , 0.918715 , 0.29433 , 4 , -17.318 , 0.254663 , 0.695171 , 1
0.567162 , 0.076669 , 95.976 , 0.030653 , 0 , 0.891769 , 0.423558 , 4 , -8.019 , 0.291885 , 0.000174 , 1
0.046217 , 0.203644 , 88.474 , 0.042197 , 0 , 0.833161 , 0.097522 , 3 , -22.936 , 0.032672 , 0.609493 , 1
0.12043 , 0.119591 , 83.366 , 0.041523 , 1 , 0.991286 , 0.175995 , 3 , -16.719 , 0.114307 , 0.055657 , 1
0.204616 , 0.099748 , 113.17 , 0.045751 , 1 , 0.922308 , 0.437165 , 3 , -17.497 , 0.452089 , 0.029421 , 1
0.456904 , 0.197008 , 100.099 , 0.044736 , 1 , 0.492722 , 0.385083 , 4 , -10.307 , 0.671661 , 0.487306 , 1
0.378549 , 0.058076 , 116.047 , 0.035808 , 1 , 0.901242 , 0.452793 , 4 , -8.372 , 0.365027 , 0.0 , 1
0.052216 , 0.517926 , 94.743 , 0.042589 , 1 , 0.938356 , 0.185931 , 3 , -26.158 , 0.03945 , 0.546255 , 1
0.106785 , 0.318291 , 87.512 , 0.042027 , 1 , 0.940729 , 0.231708 , 3 , -23.043 , 0.052207 , 0.419618 , 1
0.036056 , 0.115621 , 0.0 , 0.052227 , 1 , 0.946023 , 0.180761 , 0 , -22.853 , 0.138561 , 0.419073 , 1
0.0548 , 0.397982 , 113.927 , 0.038153 , 0 , 0.816934 , 0.245196 , 4 , -30.512 , 0.202494 , 0.916721 , 1
0.1656 , 0.071946 , 141.275 , 0.053284 , 1 , 0.968776 , 0.368188 , 4 , -21.989 , 0.239996 , 0.004821 , 1
0.360917 , 0.101108 , 151.228 , 0.048213 , 0 , 0.24976 , 0.487547 , 3 , -15.382 , 0.318127 , 0.129955 , 1
0.386513 , 0.104338 , 82.959 , 0.034935 , 1 , 0.898278 , 0.170711 , 5 , -8.435 , 0.104468 , 0.725662 , 1
0.145005 , 0.132746 , 100.288 , 0.048263 , 1 , 0.986931 , 0.246059 , 3 , -19.084 , 0.041125 , 0.512391 , 1
0.063593 , 0.049045 , 78.896 , 0.05108 , 1 , 0.88989 , 0.19064 , 4 , -25.683 , 0.050347 , 0.422314 , 1
0.2441 , 0.260706 , 86.784 , 0.041963 , 0 , 0.980223 , 0.203864 , 3 , -11.602 , 0.112614 , 0.014881 , 1
0.117073 , 0.07256 , 147.822 , 0.04688 , 1 , 0.982899 , 0.368423 , 3 , -21.924 , 0.690297 , 0.903517 , 1
0.197056 , 0.251669 , 95.048 , 0.052883 , 0 , 0.921898 , 0.334829 , 3 , -21.642 , 0.215533 , 0.133903 , 1
0.016495 , 0.128034 , 117.775 , 0.047448 , 1 , 0.95416 , 0.516695 , 4 , -36.701 , 0.480194 , 0.673111 , 1
0.05632 , 0.098246 , 105.755 , 0.036723 , 1 , 0.695575 , 0.178608 , 3 , -24.653 , 0.062414 , 0.725465 , 1
0.3909 , 0.220467 , 111.694 , 0.04291 , 0 , 0.921458 , 0.574919 , 4 , -14.665 , 0.885006 , 0.005983 , 1
0.559547 , 0.337892 , 88.5 , 0.03257 , 1 , 0.913354 , 0.177878 , 3 , -6.311 , 0.174066 , 0.121427 , 1
0.314377 , 0.145779 , 112.228 , 0.03243 , 1 , 0.92026 , 0.345376 , 3 , -9.535 , 0.195996 , 9.1e-05 , 1
0.193532 , 0.178329 , 99.972 , 0.038002 , 1 , 0.992803 , 0.155295 , 1 , -19.904 , 0.037878 , 0.664672 , 1
0.153276 , 0.105747 , 78.161 , 0.041421 , 1 , 0.927699 , 0.086532 , 3 , -17.189 , 0.037264 , 0.648851 , 1
0.419597 , 0.300508 , 104.554 , 0.026361 , 1 , 0.221838 , 0.403476 , 4 , -9.901 , 0.163223 , 0.0 , 1
0.332114 , 0.118529 , 78.022 , 0.031485 , 1 , 0.850943 , 0.342419 , 4 , -11.087 , 0.240031 , 5.6e-05 , 1
0.063841 , 0.104691 , 78.248 , 0.036471 , 1 , 0.75296 , 0.225731 , 1 , -23.835 , 0.056174 , 0.800319 , 1
0.00884 , 0.110081 , 130.923 , 0.057691 , 1 , 0.987463 , 0.181526 , 3 , -30.873 , 0.035863 , 0.492835 , 1
0.08697 , 0.086371 , 129.594 , 0.057307 , 1 , 0.949835 , 0.24713 , 3 , -23.051 , 0.033643 , 0.000722 , 1
0.211832 , 0.246001 , 112.848 , 0.047767 , 1 , 0.868929 , 0.687233 , 4 , -15.568 , 0.960773 , 0.597519 , 1
0.1921 , 0.664433 , 72.342 , 0.050882 , 1 , 0.976024 , 0.186921 , 1 , -15.232 , 0.042593 , 6.7e-05 , 1
0.10581 , 0.214641 , 119.969 , 0.897911 , 1 , 0.876792 , 0.713742 , 3 , -22.118 , 0.218838 , 0.0 , 1
0.122376 , 0.701125 , 175.873 , 0.105401 , 1 , 0.95065 , 0.241916 , 3 , -20.715 , 0.063853 , 2.8e-05 , 1
0.081554 , 0.282717 , 109.541 , 0.743868 , 1 , 0.853037 , 0.676512 , 3 , -27.847 , 0.465865 , 0.0 , 1
0.042378 , 0.074193 , 69.292 , 0.050405 , 0 , 0.931587 , 0.212215 , 4 , -26.033 , 0.039817 , 0.055027 , 1
0.497471 , 0.10092 , 177.011 , 0.055193 , 1 , 0.563588 , 0.318127 , 4 , -7.334 , 0.385327 , 5e-06 , 1
0.064663 , 0.100213 , 134.352 , 0.040269 , 0 , 0.721394 , 0.159654 , 3 , -22.154 , 0.034925 , 0.420515 , 1
0.171373 , 0.078486 , 85.619 , 0.035448 , 0 , 0.925297 , 0.16232 , 4 , -21.068 , 0.037863 , 0.947802 , 1
0.270138 , 0.29571 , 93.321 , 0.072573 , 1 , 0.918701 , 0.337632 , 4 , -14.959 , 0.194291 , 0.000177 , 1
0.243676 , 0.078618 , 135.881 , 0.054458 , 1 , 0.946059 , 0.441061 , 4 , -13.697 , 0.363342 , 6e-05 , 1
0.365883 , 0.111087 , 117.372 , 0.035653 , 1 , 0.689127 , 0.221555 , 4 , -8.872 , 0.214289 , 0.004193 , 1
0.032004 , 0.35178 , 118.57 , 0.063645 , 0 , 0.915038 , 0.573694 , 4 , -29.442 , 0.411382 , 0.80957 , 1
0.132197 , 0.115098 , 81.909 , 0.053598 , 1 , 0.914404 , 0.381175 , 4 , -21.02 , 0.166835 , 0.602734 , 1
0.009303 , 0.080638 , 68.8 , 0.048355 , 1 , 0.98375 , 0.271355 , 4 , -33.058 , 0.039551 , 0.0407 , 1
0.099162 , 0.064102 , 150.317 , 0.042678 , 1 , 0.95844 , 0.250714 , 4 , -21.756 , 0.147821 , 0.088576 , 1
0.208681 , 0.066211 , 116.375 , 0.040207 , 0 , 0.985922 , 0.455264 , 4 , -17.224 , 0.206712 , 0.188952 , 1
0.413918 , 0.337612 , 148.565 , 0.040136 , 1 , 0.889796 , 0.330453 , 3 , -15.025 , 0.544974 , 0.91425 , 1
0.215348 , 0.3489 , 159.187 , 0.059887 , 0 , 0.855775 , 0.457061 , 4 , -17.339 , 0.323419 , 0.813285 , 1
0.173848 , 0.592007 , 128.755 , 0.088036 , 1 , 0.983944 , 0.367958 , 3 , -22.948 , 0.187621 , 0.469423 , 1
0.381828 , 0.087024 , 124.123 , 0.037522 , 1 , 0.875817 , 0.314002 , 4 , -8.861 , 0.131214 , 8e-06 , 1
0.664371 , 0.102416 , 120.007 , 0.028278 , 1 , 0.093868 , 0.680574 , 4 , -5.448 , 0.530346 , 0.0 , 1
0.430782 , 0.079481 , 82.391 , 0.035602 , 1 , 0.879074 , 0.148516 , 3 , -6.256 , 0.154967 , 1e-06 , 1
0.311216 , 0.077647 , 153.378 , 0.047931 , 1 , 0.949716 , 0.126353 , 3 , -12.891 , 0.100616 , 0.183588 , 1
0.223168 , 0.361498 , 107.657 , 0.045824 , 1 , 0.981685 , 0.315912 , 3 , -15.914 , 0.173296 , 9e-06 , 1
0.919757 , 0.453106 , 127.982 , 0.036879 , 0 , 0.041076 , 0.573189 , 4 , -3.523 , 0.701886 , 0.000136 , 1
0.10344 , 0.102882 , 96.465 , 0.047976 , 0 , 0.90976 , 0.38448 , 3 , -19.655 , 0.346169 , 0.548575 , 1
0.390635 , 0.19153 , 101.411 , 0.034941 , 1 , 0.981794 , 0.191502 , 3 , -9.945 , 0.234867 , 0.001581 , 1
0.184448 , 0.087833 , 139.212 , 0.045053 , 1 , 0.990442 , 0.41535 , 3 , -19.046 , 0.913637 , 0.840857 , 1
0.116017 , 0.145249 , 127.61 , 0.047584 , 1 , 0.886441 , 0.436556 , 4 , -19.245 , 0.143018 , 0.201223 , 1
0.00975 , 0.114472 , 94.498 , 0.047314 , 1 , 0.974766 , 0.143929 , 4 , -33.335 , 0.03745 , 0.27734 , 1
0.303106 , 0.187108 , 106.691 , 0.176314 , 1 , 0.871826 , 0.617738 , 3 , -15.634 , 0.874935 , 1e-05 , 1
0.192288 , 0.23687 , 88.048 , 0.042376 , 0 , 0.920624 , 0.241077 , 4 , -19.413 , 0.259862 , 0.459105 , 1
0.012162 , 0.102967 , 82.023 , 0.045209 , 1 , 0.976448 , 0.126741 , 3 , -32.444 , 0.03719 , 0.007958 , 1
0.23578 , 0.099806 , 75.541 , 0.03822 , 1 , 0.930512 , 0.176049 , 4 , -14.24 , 0.139498 , 1.6e-05 , 1
0.432011 , 0.09851 , 124.716 , 0.046721 , 1 , 0.427732 , 0.255253 , 4 , -8.681 , 0.056024 , 0.136933 , 1
0.141493 , 0.067297 , 80.065 , 0.035438 , 1 , 0.957 , 0.287558 , 4 , -12.469 , 0.201341 , 0.000545 , 1
0.108135 , 0.22317 , 113.246 , 0.124049 , 0 , 0.908859 , 0.489748 , 3 , -21.29 , 0.399425 , 0.000675 , 1
0.137311 , 0.098531 , 172.068 , 0.030836 , 1 , 0.767469 , 0.26859 , 3 , -18.494 , 0.03913 , 0.046149 , 1
0.100873 , 0.067619 , 86.835 , 0.044358 , 0 , 0.993472 , 0.396254 , 4 , -16.177 , 0.729208 , 0.704377 , 1
